index	prediction
39037	34
39038	14
39039	56
39040	177
39041	136
39042	147
39043	70
39044	38
39045	87
39046	136
39047	147
39048	34
39049	14
39050	127
39051	129
39052	167
39053	55
39054	52
39055	129
39056	167
39057	129
39058	136
39059	147
39060	34
39061	127
39062	108
39063	136
39064	147
39065	34
39066	127
39067	108
39068	136
39069	147
39070	34
39071	16
39072	127
39073	177
39074	132
39075	8
39076	190
39077	78
39078	66
39079	136
39080	147
39081	27
39082	88
39083	108
39084	38
39085	147
39086	168
39087	85
39088	3
39089	136
39090	147
39091	34
39092	127
39093	122
39094	126
39095	40
39096	136
39097	147
39098	34
39099	38
39100	52
39101	136
39102	147
39103	34
39104	127
39105	38
39106	136
39107	147
39108	122
39109	126
39110	84
39111	117
39112	167
39113	52
39114	52
39115	117
39116	167
39117	117
39118	132
39119	5
39120	9
39121	10
39122	187
39123	193
39124	39
39125	136
39126	147
39127	122
39128	127
39129	122
39130	126
39131	175
39132	40
39133	136
39134	34
39135	127
39136	40
39137	156
39138	137
39139	34
39140	98
39141	160
39142	46
39143	16
39144	136
39145	147
39146	34
39147	16
39148	127
39149	137
39150	173
39151	34
39152	174
39153	98
39154	160
39155	46
39156	58
39157	195
39158	17
39159	143
39160	120
39161	105
39162	132
39163	191
39164	15
39165	148
39166	132
39167	10
39168	83
39169	71
39170	59
39171	2
39172	136
39173	147
39174	26
39175	127
39176	85
39177	134
39178	64
39179	37
39180	136
39181	147
39182	34
39183	127
39184	38
39185	130
39186	68
39187	115
39188	153
39189	130
39190	68
39191	115
39192	153
39193	136
39194	147
39195	38
39196	200
39197	52
39198	3
39199	130
39200	68
39201	115
39202	153
39203	136
39204	34
39205	34
39206	126
39207	161
39208	175
39209	40
39210	128
39211	25
39212	58
39213	58
39214	167
39215	102
39216	136
39217	147
39218	34
39219	127
39220	96
39221	137
39222	173
39223	27
39224	174
39225	98
39226	160
39227	46
39228	58
39229	195
39230	170
39231	171
39232	17
39233	112
39234	120
39235	120
39236	137
39237	173
39238	34
39239	174
39240	172
39241	160
39242	46
39243	55
39244	195
39245	170
39246	171
39247	17
39248	137
39249	143
39250	120
39251	120
39252	130
39253	68
39254	115
39255	153
39256	91
39257	147
39258	167
39259	16
39260	38
39261	130
39262	68
39263	115
39264	153
39265	131
39266	8
39267	163
39268	186
39269	130
39270	68
39271	115
39272	153
39273	134
39274	64
39275	37
39276	117
39277	38
39278	147
39279	34
39280	16
39281	127
39282	136
39283	147
39284	110
39285	200
39286	85
39287	136
39288	147
39289	27
39290	16
39291	87
39292	38
39293	108
39294	136
39295	147
39296	38
39297	85
39298	136
39299	137
39300	173
39301	25
39302	174
39303	172
39304	160
39305	46
39306	58
39307	195
39308	170
39309	171
39310	17
39311	112
39312	143
39313	120
39314	105
39315	136
39316	147
39317	34
39318	38
39319	87
39320	136
39321	147
39322	38
39323	175
39324	106
39325	3
39326	136
39327	147
39328	38
39329	34
39330	200
39331	40
39332	11
39333	5
39334	192
39335	164
39336	193
39337	136
39338	34
39339	127
39340	34
39341	127
39342	58
39343	61
39344	147
39345	34
39346	127
39347	34
39348	117
39349	167
39350	52
39351	52
39352	117
39353	167
39354	117
39355	135
39356	79
39357	153
39358	134
39359	37
39360	77
39361	37
39362	136
39363	147
39364	38
39365	127
39366	127
39367	127
39368	127
39369	134
39370	64
39371	27
39372	136
39373	147
39374	168
39375	38
39376	84
39377	136
39378	147
39379	34
39380	38
39381	108
39382	132
39383	8
39384	190
39385	14
39386	66
39387	91
39388	37
39389	52
39390	52
39391	91
39392	27
39393	91
39394	126
39395	147
39396	34
39397	16
39398	127
39399	34
39400	126
39401	132
39402	79
39403	193
39404	136
39405	147
39406	34
39407	16
39408	34
39409	137
39410	173
39411	34
39412	174
39413	172
39414	160
39415	160
39416	58
39417	46
39418	170
39419	171
39420	17
39421	112
39422	143
39423	120
39424	105
39425	111
39426	147
39427	166
39428	16
39429	127
39430	52
39431	136
39432	147
39433	34
39434	127
39435	123
39436	132
39437	5
39438	190
39439	164
39440	66
39441	148
39442	5
39443	136
39444	147
39445	122
39446	16
39447	177
39448	159
39449	134
39450	64
39451	37
39452	136
39453	147
39454	129
39455	108
39456	200
39457	134
39458	64
39459	122
39460	137
39461	173
39462	25
39463	174
39464	172
39465	160
39466	46
39467	58
39468	195
39469	170
39470	171
39471	112
39472	143
39473	120
39474	120
39475	136
39476	147
39477	34
39478	16
39479	127
39480	130
39481	68
39482	115
39483	130
39484	68
39485	115
39486	115
39487	130
39488	68
39489	115
39490	91
39491	25
39492	55
39493	52
39494	37
39495	102
39496	136
39497	147
39498	34
39499	16
39500	127
39501	38
39502	177
39503	136
39504	147
39505	132
39506	70
39507	94
39508	94
39509	94
39510	94
39511	127
39512	136
39513	147
39514	136
39515	200
39516	175
39517	40
39518	156
39519	60
39520	60
39521	110
39522	6
39523	132
39524	5
39525	190
39526	79
39527	164
39528	66
39529	150
39530	91
39531	24
39532	104
39533	167
39534	126
39535	134
39536	64
39537	37
39538	134
39539	64
39540	37
39541	30
39542	74
39543	93
39544	140
39545	199
39546	95
39547	113
39548	121
39549	136
39550	147
39551	106
39552	16
39553	85
39554	130
39555	68
39556	115
39557	153
39558	135
39559	79
39560	191
39561	91
39562	147
39563	35
39564	91
39565	34
39566	103
39567	137
39568	173
39569	25
39570	174
39571	172
39572	160
39573	46
39574	58
39575	195
39576	170
39577	171
39578	17
39579	137
39580	143
39581	120
39582	105
39583	91
39584	25
39585	58
39586	52
39587	34
39588	102
39589	132
39590	5
39591	164
39592	164
39593	132
39594	49
39595	128
39596	34
39597	122
39598	130
39599	167
39600	58
39601	58
39602	129
39603	136
39604	147
39605	34
39606	127
39607	38
39608	137
39609	173
39610	25
39611	174
39612	172
39613	46
39614	46
39615	58
39616	195
39617	170
39618	112
39619	30
39620	83
39621	71
39622	59
39623	2
39624	130
39625	68
39626	115
39627	153
39628	131
39629	4
39630	190
39631	16
39632	186
39633	136
39634	147
39635	27
39636	108
39637	85
39638	137
39639	173
39640	34
39641	174
39642	172
39643	160
39644	46
39645	58
39646	195
39647	170
39648	171
39649	17
39650	112
39651	143
39652	130
39653	68
39654	137
39655	173
39656	167
39657	174
39658	55
39659	132
39660	80
39661	192
39662	151
39663	134
39664	64
39665	37
39666	136
39667	147
39668	110
39669	16
39670	127
39671	136
39672	147
39673	16
39674	177
39675	108
39676	126
39677	136
39678	147
39679	27
39680	16
39681	127
39682	38
39683	177
39684	136
39685	147
39686	122
39687	127
39688	38
39689	136
39690	147
39691	34
39692	16
39693	127
39694	30
39695	58
39696	136
39697	147
39698	34
39699	38
39700	175
39701	134
39702	64
39703	37
39704	136
39705	147
39706	34
39707	127
39708	108
39709	136
39710	147
39711	34
39712	108
39713	126
39714	136
39715	147
39716	16
39717	177
39718	108
39719	126
39720	135
39721	80
39722	190
39723	137
39724	173
39725	27
39726	174
39727	172
39728	160
39729	46
39730	58
39731	195
39732	143
39733	91
39734	34
39735	166
39736	145
39737	32
39738	134
39739	64
39740	37
39741	136
39742	147
39743	167
39744	38
39745	127
39746	136
39747	147
39748	34
39749	16
39750	127
39751	136
39752	147
39753	34
39754	16
39755	127
39756	136
39757	161
39758	185
39759	134
39760	64
39761	27
39762	137
39763	173
39764	34
39765	174
39766	46
39767	195
39768	195
39769	170
39770	171
39771	172
39772	172
39773	147
39774	34
39775	126
39776	85
39777	130
39778	167
39779	55
39780	52
39781	130
39782	167
39783	130
39784	136
39785	147
39786	130
39787	127
39788	38
39789	130
39790	127
39791	60
39792	174
39793	156
39794	111
39795	25
39796	56
39797	52
39798	111
39799	167
39800	111
39801	136
39802	147
39803	34
39804	16
39805	108
39806	134
39807	64
39808	167
39809	130
39810	68
39811	115
39812	153
39813	136
39814	147
39815	34
39816	16
39817	127
39818	134
39819	64
39820	122
39821	30
39822	83
39823	71
39824	59
39825	2
39826	136
39827	147
39828	161
39829	194
39830	137
39831	27
39832	172
39833	160
39834	58
39835	46
39836	17
39837	143
39838	137
39839	173
39840	37
39841	174
39842	172
39843	160
39844	46
39845	58
39846	195
39847	170
39848	171
39849	17
39850	112
39851	143
39852	158
39853	134
39854	64
39855	117
39856	167
39857	55
39858	55
39859	117
39860	167
39861	117
39862	136
39863	147
39864	34
39865	16
39866	177
39867	161
39868	185
39869	117
39870	167
39871	52
39872	52
39873	117
39874	167
39875	117
39876	126
39877	147
39878	162
39879	42
39880	134
39881	64
39882	37
39883	30
39884	83
39885	71
39886	59
39887	2
39888	130
39889	68
39890	115
39891	153
39892	136
39893	147
39894	34
39895	127
39896	108
39897	38
39898	147
39899	27
39900	38
39901	85
39902	134
39903	64
39904	37
39905	130
39906	68
39907	115
39908	153
39909	129
39910	34
39911	55
39912	55
39913	129
39914	34
39915	129
39916	134
39917	64
39918	37
39919	136
39920	147
39921	34
39922	16
39923	127
39924	34
39925	68
39926	115
39927	153
39928	136
39929	147
39930	34
39931	15
39932	127
39933	91
39934	147
39935	25
39936	34
39937	200
39938	52
39939	40
39940	3
39941	74
39942	93
39943	199
39944	136
39945	106
39946	108
39947	136
39948	147
39949	37
39950	16
39951	127
39952	177
39953	136
39954	147
39955	166
39956	127
39957	108
39958	25
39959	55
39960	52
39961	167
39962	102
39963	130
39964	68
39965	115
39966	130
39967	68
39968	115
39969	153
39970	137
39971	173
39972	37
39973	174
39974	172
39975	160
39976	46
39977	58
39978	195
39979	120
39980	105
39981	136
39982	147
39983	34
39984	127
39985	85
39986	130
39987	68
39988	115
39989	153
39990	126
39991	147
39992	34
39993	126
39994	108
39995	136
39996	147
39997	115
39998	16
39999	127
40000	177
40001	137
40002	173
40003	27
40004	174
40005	172
40006	160
40007	46
40008	52
40009	195
40010	170
40011	171
40012	15
40013	137
40014	143
40015	16
40016	147
40017	132
40018	16
40019	127
40020	136
40021	147
40022	34
40023	38
40024	108
40025	136
40026	147
40027	127
40028	38
40029	200
40030	52
40031	60
40032	60
40033	60
40034	136
40035	147
40036	34
40037	108
40038	28
40039	34
40040	147
40041	132
40042	71
40043	170
40044	117
40045	167
40046	52
40047	52
40048	117
40049	167
40050	117
40051	136
40052	147
40053	34
40054	34
40055	171
40056	119
40057	91
40058	167
40059	52
40060	52
40061	91
40062	167
40063	91
40064	136
40065	147
40066	26
40067	179
40068	169
40069	29
40070	0
40071	136
40072	147
40073	34
40074	161
40075	162
40076	117
40077	167
40078	52
40079	52
40080	117
40081	167
40082	117
40083	130
40084	27
40085	55
40086	52
40087	130
40088	27
40089	130
40090	134
40091	64
40092	37
40093	130
40094	68
40095	115
40096	153
40097	134
40098	64
40099	136
40100	147
40101	34
40102	16
40103	127
40104	136
40105	147
40106	34
40107	127
40108	122
40109	126
40110	40
40111	130
40112	68
40113	115
40114	37
40115	136
40116	147
40117	16
40118	177
40119	108
40120	126
40121	136
40122	147
40123	7
40124	16
40125	127
40126	177
40127	108
40128	85
40129	130
40130	68
40131	115
40132	153
40133	91
40134	68
40135	115
40136	115
40137	136
40138	147
40139	34
40140	16
40141	127
40142	177
40143	134
40144	25
40145	174
40146	91
40147	25
40148	52
40149	52
40150	91
40151	27
40152	91
40153	132
40154	5
40155	190
40156	81
40157	66
40158	136
40159	147
40160	25
40161	127
40162	200
40163	136
40164	147
40165	34
40166	17
40167	127
40168	130
40169	68
40170	115
40171	153
40172	136
40173	147
40174	16
40175	177
40176	108
40177	126
40178	136
40179	147
40180	179
40181	169
40182	29
40183	0
40184	136
40185	147
40186	34
40187	16
40188	96
40189	19
40190	7
40191	81
40192	134
40193	64
40194	27
40195	130
40196	68
40197	115
40198	153
40199	134
40200	64
40201	37
40202	134
40203	64
40204	37
40205	136
40206	147
40207	161
40208	185
40209	136
40210	147
40211	27
40212	127
40213	108
40214	130
40215	68
40216	115
40217	136
40218	147
40219	34
40220	127
40221	34
40222	126
40223	175
40224	40
40225	136
40226	147
40227	84
40228	16
40229	177
40230	87
40231	136
40232	147
40233	34
40234	127
40235	34
40236	20
40237	25
40238	52
40239	52
40240	91
40241	136
40242	147
40243	34
40244	16
40245	38
40246	128
40247	64
40248	37
40249	136
40250	147
40251	34
40252	127
40253	85
40254	134
40255	64
40256	167
40257	131
40258	5
40259	190
40260	79
40261	65
40262	117
40263	167
40264	55
40265	55
40266	117
40267	167
40268	117
40269	136
40270	147
40271	132
40272	16
40273	41
40274	177
40275	134
40276	64
40277	136
40278	147
40279	34
40280	24
40281	200
40282	52
40283	60
40284	60
40285	60
40286	134
40287	64
40288	25
40289	136
40290	147
40291	34
40292	16
40293	127
40294	136
40295	161
40296	185
40297	134
40298	64
40299	37
40300	136
40301	147
40302	38
40303	175
40304	38
40305	136
40306	147
40307	136
40308	38
40309	40
40310	134
40311	64
40312	37
40313	136
40314	147
40315	34
40316	127
40317	108
40318	87
40319	91
40320	5
40321	190
40322	79
40323	164
40324	66
40325	117
40326	122
40327	52
40328	52
40329	117
40330	122
40331	117
40332	136
40333	147
40334	122
40335	136
40336	122
40337	96
40338	136
40339	147
40340	34
40341	127
40342	108
40343	130
40344	68
40345	21
40346	130
40347	68
40348	115
40349	153
40350	136
40351	147
40352	38
40353	127
40354	108
40355	130
40356	68
40357	115
40358	153
40359	127
40360	147
40361	34
40362	127
40363	127
40364	136
40365	25
40366	58
40367	52
40368	34
40369	102
40370	136
40371	147
40372	34
40373	127
40374	108
40375	136
40376	147
40377	34
40378	16
40379	127
40380	85
40381	136
40382	147
40383	160
40384	162
40385	117
40386	167
40387	55
40388	55
40389	117
40390	167
40391	117
40392	130
40393	68
40394	115
40395	153
40396	136
40397	147
40398	34
40399	38
40400	84
40401	134
40402	64
40403	37
40404	130
40405	68
40406	115
40407	153
40408	130
40409	68
40410	115
40411	153
40412	136
40413	147
40414	34
40415	16
40416	127
40417	91
40418	147
40419	34
40420	15
40421	91
40422	130
40423	68
40424	115
40425	136
40426	147
40427	70
40428	40
40429	40
40430	134
40431	64
40432	168
40433	136
40434	147
40435	153
40436	14
40437	141
40438	177
40439	3
40440	137
40441	173
40442	37
40443	174
40444	172
40445	160
40446	46
40447	58
40448	195
40449	170
40450	171
40451	17
40452	112
40453	143
40454	120
40455	105
40456	134
40457	64
40458	37
40459	135
40460	79
40461	190
40462	136
40463	147
40464	34
40465	16
40466	85
40467	136
40468	147
40469	34
40470	127
40471	34
40472	126
40473	175
40474	40
40475	137
40476	173
40477	27
40478	174
40479	172
40480	160
40481	195
40482	58
40483	195
40484	170
40485	171
40486	17
40487	112
40488	143
40489	195
40490	134
40491	64
40492	34
40493	56
40494	117
40495	34
40496	52
40497	52
40498	117
40499	34
40500	117
40501	134
40502	37
40503	175
40504	134
40505	175
40506	134
40507	58
40508	136
40509	147
40510	16
40511	177
40512	108
40513	126
40514	130
40515	68
40516	115
40517	136
40518	147
40519	34
40520	127
40521	108
40522	127
40523	132
40524	190
40525	31
40526	10
40527	187
40528	127
40529	136
40530	147
40531	161
40532	185
40533	134
40534	64
40535	167
40536	136
40537	147
40538	34
40539	193
40540	108
40541	136
40542	147
40543	161
40544	162
40545	134
40546	64
40547	138
40548	4
40549	127
40550	184
40551	79
40552	164
40553	16
40554	149
40555	130
40556	68
40557	115
40558	153
40559	136
40560	147
40561	34
40562	34
40563	126
40564	175
40565	40
40566	134
40567	64
40568	37
40569	59
40570	93
40571	6
40572	136
40573	147
40574	16
40575	177
40576	108
40577	126
40578	127
40579	34
40580	108
40581	161
40582	162
40583	137
40584	117
40585	25
40586	174
40587	172
40588	160
40589	46
40590	175
40591	195
40592	170
40593	171
40594	137
40595	143
40596	172
40597	45
40598	2
40599	52
40600	27
40601	137
40602	5
40603	9
40604	10
40605	187
40606	126
40607	39
40608	136
40609	147
40610	34
40611	16
40612	127
40613	134
40614	64
40615	37
40616	131
40617	5
40618	79
40619	16
40620	186
40621	137
40622	173
40623	168
40624	174
40625	172
40626	160
40627	46
40628	58
40629	195
40630	170
40631	99
40632	17
40633	137
40634	136
40635	147
40636	34
40637	16
40638	127
40639	134
40640	64
40641	37
40642	27
40643	147
40644	37
40645	177
40646	119
40647	91
40648	85
40649	25
40650	147
40651	54
40652	141
40653	33
40654	99
40655	130
40656	68
40657	115
40658	153
40659	46
40660	147
40661	37
40662	16
40663	127
40664	177
40665	136
40666	147
40667	34
40668	16
40669	127
40670	136
40671	147
40672	34
40673	127
40674	34
40675	126
40676	175
40677	40
40678	130
40679	68
40680	183
40681	134
40682	64
40683	37
40684	136
40685	147
40686	25
40687	16
40688	177
40689	136
40690	34
40691	34
40692	126
40693	48
40694	40
40695	136
40696	147
40697	34
40698	38
40699	88
40700	137
40701	173
40702	174
40703	160
40704	46
40705	195
40706	15
40707	143
40708	172
40709	136
40710	147
40711	34
40712	127
40713	55
40714	119
40715	130
40716	68
40717	115
40718	153
40719	91
40720	25
40721	55
40722	52
40723	37
40724	102
40725	129
40726	34
40727	52
40728	52
40729	167
40730	117
40731	136
40732	147
40733	34
40734	16
40735	127
40736	134
40737	64
40738	37
40739	136
40740	147
40741	34
40742	16
40743	127
40744	134
40745	64
40746	37
40747	136
40748	147
40749	34
40750	16
40751	127
40752	38
40753	177
40754	134
40755	64
40756	37
40757	126
40758	147
40759	34
40760	16
40761	127
40762	34
40763	126
40764	136
40765	147
40766	34
40767	127
40768	127
40769	136
40770	147
40771	34
40772	16
40773	127
40774	40
40775	177
40776	136
40777	147
40778	167
40779	167
40780	84
40781	40
40782	136
40783	147
40784	38
40785	58
40786	115
40787	3
40788	139
40789	83
40790	104
40791	166
40792	54
40793	141
40794	75
40795	134
40796	64
40797	131
40798	147
40799	4
40800	80
40801	137
40802	173
40803	27
40804	174
40805	98
40806	160
40807	46
40808	58
40809	195
40810	170
40811	171
40812	17
40813	112
40814	143
40815	120
40816	105
40817	130
40818	68
40819	34
40820	70
40821	137
40822	173
40823	122
40824	174
40825	172
40826	160
40827	46
40828	58
40829	195
40830	170
40831	171
40832	17
40833	143
40834	120
40835	105
40836	136
40837	147
40838	34
40839	38
40840	108
40841	40
40842	136
40843	147
40844	34
40845	16
40846	127
40847	136
40848	106
40849	34
40850	127
40851	38
40852	128
40853	24
40854	104
40855	166
40856	141
40857	33
40858	134
40859	64
40860	37
40861	136
40862	147
40863	34
40864	38
40865	84
40866	132
40867	5
40868	190
40869	79
40870	150
40871	30
40872	59
40873	136
40874	147
40875	16
40876	127
40877	136
40878	134
40879	64
40880	37
40881	136
40882	147
40883	34
40884	127
40885	38
40886	130
40887	55
40888	115
40889	63
40890	134
40891	64
40892	37
40893	130
40894	167
40895	52
40896	52
40897	130
40898	167
40899	130
40900	136
40901	127
40902	34
40903	126
40904	28
40905	136
40906	137
40907	173
40908	27
40909	174
40910	172
40911	160
40912	46
40913	58
40914	195
40915	170
40916	171
40917	17
40918	120
40919	105
40920	130
40921	68
40922	115
40923	135
40924	80
40925	192
40926	137
40927	173
40928	153
40929	174
40930	172
40931	160
40932	160
40933	55
40934	195
40935	170
40936	184
40937	17
40938	112
